file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,ass_mean
TOA5_P_Bio_Atmo_25_00132_2025_05_10_0230.dat,2025-05-10,03:00,130.125,0,18000,17999,-0.379755E-02,7,0.122182E-02,-0.568635,6,0.313421,1.63725,5,0.599674,2.41195,7,1.96099,0.365384E-01,5,0.133829E-01,-0.735520,-0.756406E-01,-0.219248,-0.168806E-02,-0.283353E-10,-0.432710E-12,22.2611,509.060,513.389,0.100000,0,339.951,7.77390,7.83481,0.00000,0,278.849,278.849,100647.,1.25376,1009.46,0.230344E-01,0.236769E-02,0.608160E-02,782.633,913.224,0.485071E-02,85.7000,130.591,276.607,-0.324228,-0.388677,-0.194841E-01,0.506531,0.364560E-13,-0.127286E-14,0.506531,1.41700,306.460,230.166,-2.20447,-9999.0,0.550359E-01,0.944829E-01,25.6757,0.796824E-01,-0.347310,-0.816365E-02,1,12.9538,6.00000,12.0000,24.0000,45.0000,96.0000,400.000,-0.374420E-02,1.01425,-0.469865,1.02509,1.48989,1.09891,2.19486,1.09891,0.332498E-01,1.09891,800000099,800100099,800000099,800000099,800000099,800000099,811110199,811110199,80000,80000,80,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0.157285,0.298927E-01,0.178817E-02,0.221363,373.405,0.161105E-01,-0.371253E-03,0.509534E-01,0.771889E-03,97.8584
TOA5_P_Bio_Atmo_25_00133_2025_05_10_0300.dat,2025-05-10,03:30,130.146,0,18000,17999,0.119620E-01,5,0.132914E-02,-1.83576,7,1.72092,1.96259,5,0.449644,1.99744,7,2.10930,0.437703E-01,5,0.100281E-01,-1.06453,-0.805626,0.454069,-0.179673E-01,0.475738E-10,0.683281E-12,22.6640,517.636,521.957,0.00000,0,325.513,7.43458,7.49026,0.00000,0,278.162,278.162,100647.,1.25701,1009.27,0.229777E-01,0.283631E-02,0.583049E-02,748.471,870.653,0.463838E-02,85.9667,122.182,275.977,0.664295E-01,-0.435209E-01,-0.261952E-02,0.794595E-01,0.255682E-14,0.209909E-14,0.794595E-01,1.12832,260.051,326.769,-1.88920,-9999.0,0.975512E-01,0.132990,44.2865,0.461969E-01,-0.935375,-0.148333E-01,1,0.112712,1.00000,1.00000,9.00000,-9999.0,-9999.0,-9999.0,0.115124E-01,1.03906,-1.67376,1.03590,1.77838,1.10358,1.80996,1.10358,0.396620E-01,1.10358,800000099,800100099,800000099,800000099,800000099,800000099,811110199,811110199,80000,80000,80,81,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0.924592E-01,0.171790,0.173102E-02,0.184461,278.082,0.537741E-02,-0.131931E-02,0.419003E-01,0.918167E-03,97.8296
TOA5_P_Bio_Atmo_25_00134_2025_05_10_0330.dat,2025-05-10,04:00,130.167,0,18000,17998,0.638953E-02,5,0.139355E-02,3.93523,5,1.07022,1.19421,5,0.259515,-0.686168,7,1.69694,0.266227E-01,5,0.578540E-02,-0.674443,-0.827173E-01,0.101658,-0.184402E-02,0.736354E-10,0.104876E-11,22.7812,519.553,523.849,0.600000,0,324.464,7.39981,7.45497,1.50000,0,277.728,277.728,100647.,1.25899,1009.24,0.229418E-01,0.172515E-02,0.581230E-02,744.971,844.638,0.461662E-02,88.2000,99.6673,275.911,-0.242809,-0.142684,-0.130516E-01,0.281931,0.211481E-13,0.323229E-14,0.281931,0.923711,345.406,210.440,-2.65337,-9999.0,0.712398E-01,0.620078E-01,-8.04598,-0.254276,3.29526,0.434743E-01,1,3.67938,2.00000,3.00000,5.00000,8.00000,14.0000,36.0000,0.621314E-02,1.02839,3.89482,1.02958,1.10552,1.08022,-0.635209,1.08022,0.246455E-01,1.08022,800000099,810100099,800000099,800000099,800000099,800000099,811110199,811110199,80000,80000,80,81,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.104577,0.179110E-01,0.152779E-02,0.719044E-01,227.259,0.169136E-02,0.306528E-02,-0.146815E-01,0.569628E-03,97.6633
TOA5_P_Bio_Atmo_25_00135_2025_05_10_0400.dat,2025-05-10,04:30,130.187,0,18000,18000,0.200740E-02,5,0.405685E-03,1.28634,6,0.445017,0.493223,5,0.106972,0.700183,5,0.579881,0.109943E-01,5,0.238449E-02,-0.172484,0.174065,-0.553655,0.388003E-02,-0.693833E-11,-0.101843E-12,22.3425,509.117,513.318,0.300000,0,327.949,7.47294,7.52921,1.40000,0,277.617,277.617,100647.,1.25946,1009.28,0.229326E-01,0.712431E-03,0.587209E-02,752.333,838.099,0.466238E-02,89.7667,85.7655,276.049,0.119871,-0.161111,-0.597149E-02,0.200901,-0.487271E-13,-0.310544E-15,0.200901,0.697777,237.814,306.650,-1.70328,-9999.0,0.399231E-01,0.253977E-01,-4.33219,-0.472256,2.60802,0.253474E-01,1,4.93772,2.00000,4.00000,7.00000,10.0000,17.0000,41.0000,0.193680E-02,1.03645,1.27197,1.03497,0.454119,1.08611,0.644670,1.08611,0.101226E-01,1.08611,800000099,811100099,800000099,800000099,800000099,800000199,811110199,811110199,80000,80000,80,81,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,100,0.288222E-01,0.213140E-01,0.659473E-03,0.402668E-01,86.7685,0.844106E-03,0.100065E-02,0.148953E-01,0.233887E-03,97.2320
TOA5_P_Bio_Atmo_25_00136_2025_05_10_0430.dat,2025-05-10,05:00,130.208,0,18000,18000,0.370535E-02,5,0.571678E-03,-1.42442,5,0.364770,-0.116449,7,0.176636,10.8845,5,1.97953,-0.259516E-02,7,0.393648E-02,-0.358280,-0.185636E-01,0.182755,-0.413706E-03,-0.473189E-10,-0.689174E-12,22.5131,512.559,516.729,0.600000,0,327.891,7.46515,7.52130,0.500000,0,277.386,277.386,100647.,1.26051,1009.27,0.229136E-01,-0.168167E-03,0.587084E-02,751.549,824.670,0.465750E-02,91.1333,73.1207,276.035,-0.103532,-0.838014E-01,-0.104396E-01,0.133606,0.901231E-15,-0.210184E-14,0.133606,0.580460,321.170,218.988,-4.48152,-9999.0,0.542177E-01,0.151017E-01,9.79880,0.208791,12.2322,-0.206510E-01,1,1.11667,1.00000,1.00000,2.00000,4.00000,8.00000,29.0000,0.360830E-02,1.02690,-1.37786,1.04068,-0.101920,1.14255,9.52648,1.14255,-0.227138E-02,1.14255,800000099,811100099,800000099,800000099,800000099,800000099,811110199,811110199,80000,80000,80,81,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,100,0.214678E-01,0.809753E-02,0.638148E-03,0.126968E-01,283.421,0.145262E-02,-0.108306E-02,0.219928,-0.524370E-04,97.1086
TOA5_P_Bio_Atmo_25_00137_2025_05_10_0500.dat,2025-05-10,05:30,130.229,0,18000,17999,0.396294E-02,5,0.605836E-03,-3.45712,7,1.14615,-2.06853,6,0.377462,6.67071,7,3.72110,-0.460830E-01,6,0.840913E-02,-0.571778,-0.371362,1.48368,-0.827323E-02,0.432578E-10,0.585041E-12,23.7632,540.464,544.775,0.100000,0,321.386,7.30954,7.36337,0.00000,0,277.019,277.019,100647.,1.26226,1009.17,0.228832E-01,-0.298618E-02,0.575609E-02,735.884,803.659,0.456015E-02,91.5667,67.7752,275.738,-0.173981,-0.461202E-01,-0.105929E-01,0.180301,0.881733E-14,0.182037E-14,0.180301,0.587604,356.393,194.847,-3.36812,-9999.0,0.560318E-01,0.221297E-01,4.45615,0.459118,1.67129,-0.484357E-01,1,1.69640,1.00000,1.00000,3.00000,6.00000,12.0000,46.0000,0.384519E-02,1.03062,-3.37875,1.05636,-1.71575,1.20561,5.53304,1.20561,-0.382235E-01,1.20561,800000099,811100099,800000099,800000099,800000099,800000099,811110199,811110199,80000,80000,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.242384E-01,0.191191E-01,0.901903E-03,0.116209,1113.25,0.470680E-02,-0.265241E-02,0.127546,-0.881121E-03,97.1425
TOA5_P_Bio_Atmo_25_00138_2025_05_10_0530.dat,2025-05-10,06:00,130.250,0,18000,17999,0.142523E-01,5,0.193231E-02,-1.35467,7,1.57740,-0.199167,8,0.295197,7.03497,7,3.07664,-0.443523E-02,8,0.657372E-02,-0.673430,-0.369898,-0.872192,-0.823723E-02,0.274293E-09,0.374468E-11,23.0607,524.085,528.197,0.600000,0,314.827,7.15486,7.20642,0.100000,0,276.587,276.587,100647.,1.26430,1009.09,0.228476E-01,-0.287403E-03,0.564308E-02,720.311,779.557,0.446339E-02,92.4000,59.2464,275.438,-0.259167E-01,-0.268631E-02,-0.543848E-02,0.266170E-01,-0.752743E-14,0.118944E-13,0.266170E-01,0.444748,223.745,185.918,-11.7899,-9999.0,0.106173,0.310988E-01,77.3702,0.264430E-01,6.80166,-0.100008E-01,1,0.554984E-02,1.00000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.129220E-01,1.10295,-1.28499,1.06495,-0.175480,1.13498,6.19830,1.13498,-0.390775E-02,1.13498,800000099,811100099,800000099,800000099,800000099,810001099,811110199,811110199,80000,80000,80,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98,0.474686E-01,0.121251E-01,0.260403E-02,0.526372E-01,197.079,0.939723E-03,-0.100721E-02,0.142637,-0.899262E-04,96.8937
TOA5_P_Bio_Atmo_25_00139_2025_05_10_0600.dat,2025-05-10,06:30,130.271,1,18000,18000,0.488213E-02,5,0.778417E-03,0.593339,5,0.412896,1.05380,6,0.257437,6.12160,6,1.64742,0.234701E-01,6,0.573361E-02,0.216730,0.162434,0.135658,0.361771E-02,-0.342893E-10,-0.470279E-12,23.1606,526.634,530.799,0.300000,0,317.649,7.22283,7.27538,0.500000,0,276.726,276.726,100647.,1.26364,1009.12,0.228591E-01,0.152086E-02,0.569382E-02,727.154,787.247,0.450591E-02,92.3667,60.0932,275.570,-0.207932,-0.597285E-01,-0.116182E-01,0.216652,0.577199E-14,-0.148050E-14,0.216652,0.737549,341.285,196.027,-3.07401,-9999.0,0.621576E-01,0.263470E-01,-35.4441,-0.577219E-01,0.563047,0.748585E-02,1,3.24047,2.00000,3.00000,5.00000,8.00000,15.0000,43.0000,0.471950E-02,1.03446,0.631018,1.03363,0.971588,1.08462,5.64402,1.08462,0.216391E-01,1.08462,800000099,811110099,800000099,800000099,800000099,800011099,811110199,811110199,80000,80000,80,80,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,98,0.475855E-01,0.444168E-02,0.666595E-03,0.258165E-01,277.312,0.312242E-02,0.494852E-03,0.129956,0.498249E-03,96.7612
TOA5_P_Bio_Atmo_25_00140_2025_05_10_0630.dat,2025-05-10,07:00,130.292,1,18000,17999,0.183140E-02,7,0.757242E-03,-0.777004,5,0.551756,2.05396,6,1.22749,-0.245441,7,0.474190,0.457561E-01,6,0.273448E-01,0.379761,-0.125202,-0.911203E-02,-0.278913E-02,0.330949E-10,0.450749E-12,23.0736,526.463,530.899,0.00000,0,314.260,7.17038,7.22217,0.00000,0,276.970,276.970,100647.,1.26255,1009.10,0.228792E-01,0.296499E-02,0.564750E-02,721.874,800.895,0.447310E-02,90.1333,79.0217,275.468,0.170290,0.895811E-01,-0.770153E-02,0.192569,0.458576E-13,0.143432E-14,0.192569,0.687329,150.893,27.7466,-2.29207,-9999.0,0.380862E-01,0.489039E-01,6.22648,0.328580,-0.378296,-0.160130E-01,1,4.55972,2.00000,4.00000,9.00000,17.0000,37.0000,165.000,0.178639E-02,1.02520,-0.644567,1.04372,1.77137,1.15953,-0.211673,1.15953,0.394608E-01,1.15953,800000099,811110099,800000099,800000099,800000099,800000199,811110199,811110199,80000,80000,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0.835701E-01,0.131767E-01,0.106076E-02,0.471485E-01,75.5224,0.993233E-01,-0.505925E-03,-0.487789E-02,0.909355E-03,97.2188
TOA5_P_Bio_Atmo_25_00141_2025_05_10_0700.dat,2025-05-10,07:30,130.312,1,18000,18000,-0.331195E-02,5,0.140538E-02,12.4118,5,3.81434,7.50627,5,2.71778,1.62253,6,2.87934,0.167426,5,0.606198E-01,2.03436,-1.36512,-2.19141,-0.304488E-01,0.629104E-10,0.855358E-12,21.0518,485.058,489.279,0.00000,0,286.230,6.59508,6.63887,1.50000,0,278.283,278.283,100647.,1.25687,1008.80,0.229876E-01,0.108492E-01,0.516988E-02,663.956,878.016,0.411331E-02,75.6200,214.060,274.300,-0.172497E-01,-0.824810E-01,-0.507933E-02,0.844184E-01,-0.430442E-13,0.298836E-14,0.844184E-01,0.544518,293.389,258.188,-3.44948,-9999.0,0.513331E-01,0.393220E-01,-0.954305,-2.14386,1.65352,0.190696,1,0.481471,1.00000,1.00000,1.00000,2.00000,5.00000,-9999.0,-0.309662E-02,1.06954,12.1511,1.05746,6.74780,1.11240,1.45858,1.11240,0.150509,1.11240,800000099,800100099,800000099,800000099,800000099,801010199,811110199,811110199,80000,80000,81,81,0,3,0,3,11,0,0,0,0,0,0,0,0,0,0,100,0.384803E-01,0.360772E-01,0.408630E-02,0.314577,140.558,0.603233E-01,0.958338E-02,0.337519E-01,0.348282E-02,98.2562
TOA5_P_Bio_Atmo_25_00142_2025_05_10_0730.dat,2025-05-10,08:00,130.333,1,18000,17999,-0.110812E-01,5,0.243554E-02,23.2268,1,3.85650,29.5069,1,4.65496,-3.44370,4,1.28989,0.658920,1,0.103950,1.89671,-0.673778,-1.12572,-0.150462E-01,-0.342446E-10,-0.465970E-12,19.9827,463.695,467.876,0.100000,0,271.907,6.30954,6.34961,1.50000,0,279.512,279.512,100647.,1.25147,1008.67,0.230892E-01,0.426980E-01,0.492430E-02,635.209,956.113,0.393480E-02,66.4367,320.903,273.686,-0.219303,-0.841985E-01,0.175274E-01,0.235564,-0.141799E-13,-0.171371E-14,0.235564,1.23583,336.359,201.004,4.26711,-9999.0,0.940987E-01,0.548451E-01,-3.14107,-0.651338,0.787165,0.195541,1,1.36267,1.00000,1.00000,2.00000,3.00000,5.00000,11.0000,-0.107336E-01,1.03239,24.1260,1.03225,27.2434,1.08309,-3.17953,1.08309,0.608374,1.08309,800000099,800000099,800000099,800000099,800000099,800000099,811110199,811110199,80000,80000,81,81,1,2,0,18,6,0,0,0,0,0,0,0,0,0,0,100,0.625375E-01,0.319501E-01,0.152029E-01,0.239851,27.0682,0.893585E-01,0.191124E-01,-0.738790E-01,0.141361E-01,98.4678
TOA5_P_Bio_Atmo_25_00143_2025_05_10_0800.dat,2025-05-10,08:30,130.354,1,18000,17997,-0.743566E-02,2,0.334276E-02,55.6237,1,6.21274,81.7320,1,10.8293,-10.4597,2,1.31928,1.82708,1,0.242084,1.69341,-0.454312E-02,-0.628616,-0.101559E-03,-0.108430E-09,-0.151407E-11,19.3410,451.719,455.778,0.00000,0,270.069,6.30761,6.34765,0.900000,0,280.614,280.614,100647.,1.24656,1008.69,0.231802E-01,0.118395,0.490346E-02,635.015,1031.26,0.393359E-02,61.5767,396.244,273.682,-0.156303,0.541409E-01,0.286490E-02,0.165439,-0.924315E-14,-0.560625E-14,0.165439,1.91293,25.5758,160.895,0.992234,-9999.0,0.772330E-01,0.154591,-0.725228,-2.82104,0.680563,0.572779,1,0.723020,1.00000,1.00000,1.00000,2.00000,3.00000,10.0000,-0.713493E-02,1.04215,58.0211,1.03880,74.9510,1.09047,-9.59186,1.09047,1.67549,1.09047,800000099,800000099,800000099,800000099,800000099,800010099,800100199,811110199,80000,80000,81,81,0,1,0,21,8,2,0,0,0,0,0,0,0,0,0,100,0.110842,0.157042,0.412976E-01,0.172718,5.61434,0.136098,0.461443E-01,-0.223753,0.390849E-01,98.6016
TOA5_P_Bio_Atmo_25_00144_2025_05_10_0830.dat,2025-05-10,09:00,130.375,1,18000,17999,-0.303468E-01,1,0.712892E-02,72.8186,1,12.3869,93.6845,1,11.0792,-12.1191,1,1.16816,2.09653,1,0.247938,1.72926,0.601982,0.133240,0.134716E-01,-0.197467E-10,-0.285389E-12,19.3502,454.267,458.416,0.100000,0,279.659,6.56531,6.60869,0.700000,0,281.744,281.744,100647.,1.24144,1008.84,0.232735E-01,0.135855,0.508332E-02,660.958,1113.66,0.409470E-02,59.3500,452.703,274.237,-0.395357,-0.233226,0.774938E-03,0.459023,0.392885E-13,-0.102049E-14,0.459023,1.79953,324.379,210.537,0.967287E-01,-9999.0,0.156349,0.182016,-4.59611,-0.445137,0.777275,0.371876,1,1.95212,1.00000,2.00000,3.00000,4.00000,7.00000,17.0000,-0.297471E-01,1.02016,76.3515,1.02419,87.1303,1.07522,-11.2712,1.07522,1.94986,1.07522,800000099,800000099,800000099,800000099,800000099,800010099,800000199,811000199,80000,80000,81,81,0,2,0,8,5,0,0,0,0,0,0,0,0,0,0,100,0.187260,0.130824,0.459476E-01,0.618087,5.52170,0.160623,0.609631E-01,-0.264054,0.456801E-01,98.6687
TOA5_P_Bio_Atmo_25_00145_2025_05_10_0900.dat,2025-05-10,09:30,130.396,1,18000,17998,-0.124477E-01,1,0.606343E-02,81.4808,1,9.92494,99.5594,1,10.4318,-10.4380,1,1.00587,2.23124,1,0.233789,2.31076,0.128389,-0.889630E-01,0.287736E-02,-0.303513E-11,-0.444021E-13,19.1510,452.556,456.780,0.00000,0,280.168,6.62064,6.66477,0.300000,0,283.262,283.262,100647.,1.23476,1008.91,0.233989E-01,0.144585,0.509870E-02,666.529,1233.48,0.412930E-02,54.0367,566.946,274.354,-0.808112E-01,0.218644,0.112723E-01,0.233372,0.197926E-13,-0.158484E-15,0.233372,2.54964,65.4986,110.284,2.76856,-9999.0,0.100404,0.215412,-1.08785,-1.88068,0.818414,0.651431,1,0.927362,1.00000,1.00000,1.00000,2.00000,3.00000,8.00000,-0.120546E-01,1.03261,84.5118,1.03240,91.9080,1.08325,-9.63580,1.08325,2.05977,1.08325,800000099,800000099,800000099,800000099,800000099,800110099,801000199,811100199,80000,80000,81,81,1,0,4,22,7,1,0,0,0,0,0,0,0,0,0,100,0.146642,0.231898,0.522840E-01,0.479146,4.57434,0.160096,0.678396E-01,-0.226970,0.485175E-01,98.6852
TOA5_P_Bio_Atmo_25_00146_2025_05_10_0930.dat,2025-05-10,10:00,130.417,1,18000,17978,0.566078E-02,5,0.121624E-01,113.036,1,13.6678,170.632,1,18.2025,-17.1088,1,2.42649,3.82882,1,0.408445,1.96065,-0.524968,-0.149970,-0.117797E-01,-0.175180E-09,-0.249063E-11,18.8997,449.659,453.802,0.100000,0,268.707,6.39306,6.43420,0.300000,0,284.555,284.555,100647.,1.22926,1008.80,0.235058E-01,0.248108,0.490105E-02,643.617,1344.42,0.398701E-02,47.8733,700.800,273.868,0.176675,0.117766,-0.110340E-01,0.212614,0.682493E-13,-0.926893E-14,0.212614,2.09061,157.527,33.6861,-2.97482,-9999.0,0.678605E-01,0.292121,-0.242102,-8.45058,0.662451,1.34322,1,0.959618,1.00000,1.00000,1.00000,2.00000,3.00000,6.00000,0.546964E-02,1.03494,118.875,1.03396,157.268,1.08498,-15.7688,1.08498,3.52892,1.08498,800000099,800000099,800000099,800000099,800000099,800010099,800000199,800000199,80000,80000,81,80,3,0,0,9,10,0,0,0,0,0,0,0,0,0,0,100,0.323919,0.194400,0.659221E-01,0.453636,12.0362,0.288337,0.958608E-01,-0.373044,0.834839E-01,98.6639
TOA5_P_Bio_Atmo_25_00147_2025_05_10_1000.dat,2025-05-10,10:30,130.437,1,18000,17999,-0.220898E-01,1,0.548399E-02,115.501,1,12.8036,208.528,1,21.5364,-16.1011,1,4.08232,4.68425,1,0.483778,1.70792,0.299799,-0.538224,0.673447E-02,0.404112E-10,0.600223E-12,18.3723,439.219,443.218,0.00000,0,272.882,6.52369,6.56652,0.200000,0,285.686,285.686,100647.,1.22433,1008.89,0.235992E-01,0.303539,0.498139E-02,656.768,1448.54,0.406867E-02,45.3400,791.772,274.149,-0.475737,0.289350,0.940829E-02,0.556900,0.734145E-14,0.219957E-14,0.556900,2.46871,32.0739,148.691,0.968003,-9999.0,0.134322,0.332206,-1.83752,-1.11340,0.553888,0.696140,1,2.85920,1.00000,2.00000,4.00000,6.00000,10.0000,23.0000,-0.217041E-01,1.01777,124.748,1.02268,194.096,1.07436,-14.9867,1.07436,4.36003,1.07436,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,81,81,0,2,3,3,6,1,0,0,0,0,0,0,0,0,0,100,0.232392,0.345835,0.861857E-01,0.465206,41.4257,0.484193,0.100992,-0.355996,0.103569,98.5994
TOA5_P_Bio_Atmo_25_00148_2025_05_10_1030.dat,2025-05-10,11:00,130.458,1,18000,17999,-0.480617E-01,1,0.824580E-02,117.046,1,11.8680,224.864,1,21.5667,-13.9374,1,1.59976,5.05505,1,0.484829,1.19597,-0.598473,-0.588698,-0.134539E-01,0.909996E-11,0.133212E-12,17.8339,427.769,431.450,0.00000,0,261.066,6.26200,6.30146,0.100000,0,286.481,286.481,100647.,1.22105,1008.78,0.236648E-01,0.327567,0.476831E-02,630.423,1525.83,0.390508E-02,41.3167,895.409,273.582,-0.214632,0.412398,0.862230E-02,0.464987,0.739321E-13,0.510262E-15,0.464987,2.76308,61.3040,117.495,1.06250,-9999.0,0.198396,0.529075,-5.84267,-0.350165,0.520517,0.478954,1,1.31838,1.00000,1.00000,2.00000,3.00000,5.00000,11.0000,-0.471199E-01,1.01999,127.034,1.02408,209.148,1.07514,-12.9633,1.07514,4.70175,1.07514,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,81,81,1,0,0,3,7,2,0,0,0,0,0,0,0,0,0,100,0.284789,0.675306,0.980554E-01,0.473150,9.19866,0.544907,0.103132,-0.308709,0.111967,98.5733
TOA5_P_Bio_Atmo_25_00149_2025_05_10_1100.dat,2025-05-10,11:30,130.479,1,18000,17999,-0.351758E-01,4,0.433064E-02,118.485,1,12.7525,212.686,1,19.7135,-11.3196,1,1.32925,4.78493,1,0.443507,1.19208,-0.348234,-0.165764,-0.783443E-02,-0.117837E-10,-0.169571E-12,17.6390,424.536,428.062,0.00000,0,253.830,6.10919,6.14675,0.100000,0,287.275,287.275,100647.,1.21775,1008.70,0.237304E-01,0.310064,0.463910E-02,615.039,1606.69,0.380957E-02,38.2800,991.646,273.241,-0.214624,0.656216,-0.275600E-01,0.690972,0.742663E-14,-0.668049E-15,0.690972,3.24020,70.8662,108.111,-2.28590,-9999.0,0.169959,0.623230,-3.62853,-0.563838,0.557089,0.567544,1,3.29042,2.00000,3.00000,4.00000,7.00000,12.0000,28.0000,-0.346362E-01,1.01558,128.119,1.02136,197.993,1.07421,-10.5376,1.07421,4.45436,1.07421,800000099,800000099,800000099,800000099,800001099,800001099,800000199,800000199,80000,80000,80,81,1,3,0,11,29,14,0,0,0,0,0,0,0,0,0,100,0.391223,0.758145,0.970933E-01,0.722225,11.9420,0.663800,0.104301,-0.251600,0.106354,98.5737
TOA5_P_Bio_Atmo_25_00150_2025_05_10_1130.dat,2025-05-10,12:00,130.500,1,18000,17998,-0.388266E-01,1,0.817564E-02,116.272,1,11.1184,237.210,1,19.1169,-14.7265,1,1.19375,5.34046,1,0.430392,1.11169,0.351187,-0.131230,0.790651E-02,0.120824E-11,0.179354E-13,17.4854,421.970,425.469,0.00000,0,259.557,6.26380,6.30329,0.100000,0,288.017,288.017,100647.,1.21454,1008.81,0.237917E-01,0.346062,0.474424E-02,630.605,1685.66,0.390621E-02,37.4100,1055.05,273.586,0.312998,1.04455,-0.221921E-01,1.09067,-0.223359E-13,0.691002E-16,1.09067,4.69821,102.738,73.3193,-1.16589,-9999.0,0.178796,0.613041,-4.30514,-0.475223,0.490163,0.530755,1,6.53480,3.00000,5.00000,9.00000,13.0000,22.0000,53.0000,-0.383532E-01,1.01234,127.508,1.01977,220.184,1.07733,-13.6695,1.07733,4.95714,1.07733,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,0,0,0,6,13,8,0,0,0,0,0,0,0,0,0,100,0.637021,0.478012,0.111048,0.547893,6.07317,0.598698,0.104068,-0.327271,0.118683,98.5753
TOA5_P_Bio_Atmo_25_00151_2025_05_10_1200.dat,2025-05-10,12:30,130.521,1,18000,18000,0.160004E-01,7,0.154936E-01,109.330,5,10.4418,207.849,5,18.3112,-13.6281,5,1.13865,4.68171,5,0.412452,0.752243,0.145571,-0.681739E-01,0.327892E-02,0.935748E-10,0.140774E-11,17.4080,420.634,424.074,0.100000,0,261.886,6.32804,6.36833,0.100000,0,288.520,288.520,100647.,1.21239,1008.86,0.238333E-01,0.303375,0.478453E-02,637.071,1741.11,0.394636E-02,36.5900,1104.04,273.727,0.517637,0.868633,-0.444961E-01,1.01215,-0.479381E-13,0.537539E-14,1.01215,6.01713,119.442,59.2084,-2.51964,-9999.0,0.114880,1.10108,-1.21446,-1.68461,0.526007,0.778080,1,7.47017,3.00000,6.00000,10.0000,14.0000,23.0000,50.0000,0.157989E-01,1.01275,119.069,1.01992,193.088,1.07645,-12.6602,1.07645,4.34923,1.07645,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,80,6,0,0,10,23,11,0,0,0,0,0,0,0,0,0,100,1.26322,0.823968,0.114979,0.466509,5.19544,0.569969,0.973477E-01,-0.303657,0.104317,98.5600
